what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.linkWithEditor",1332175249654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175262777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175266670
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332175266816
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332175266854
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1332175266876
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1332175266914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175275019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175290800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175292579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175308369
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1332175308376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175310060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175315488
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1332175330270
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332175331190
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332175331214
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175340912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175342397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175357328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175360891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175363009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175363021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175363115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175365497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175366727
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175373034
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332175389254
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175396060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175396782
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175397002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175399998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175424467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175434037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332175435191
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332176073899
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332176076288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332176308688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332176315384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332176808727
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332176810116
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332176865821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332176875850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332176880871
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1332176882410
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332176887048
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332176887087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332176894381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332176894535
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332176894620
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332176894646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1332176900243
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332176905358
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1332176924908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332177059901
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1332177060204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332177062955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332177275197
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332177282562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332177286929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332177290435
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332177293276
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332177297078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332177369407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332177371954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332177564438
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332177564497
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332177567433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332177569743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332177812460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332177812660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332177816954
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332177817013
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332177819974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332177920368
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332177923129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332177927667
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178032811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178034909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178034923
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178035048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178170415
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332178171054
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332178174032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178206997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178221261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178222831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178222841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178222944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178385452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178387978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178477657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178478037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178524958
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332178524998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178526654
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178527373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178532382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178534401
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332178538684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332179655230
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.textStart",1332179658770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332179659398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1332179659420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332179661764
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332179663672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332179675928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180271448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180271846
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180275338
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180288332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180289255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180289584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180292774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180293078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180305741
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180306824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180311023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180312212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180316536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180370200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180377437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180395271
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180717132
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332180721620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332181139663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332181143256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332181224324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332181227908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332181227921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332181228062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332181405340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332181411322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332181411334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332181411498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332181485535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332181486032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332181513455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332181514024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332183286796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332183288162
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234914214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234914554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234914957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332242423909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332242425695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250240336
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332250248197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250264789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250335250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250335316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250335606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250348874
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332250364054
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332250365596
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1332250366667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250366691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250389719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250391149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250391778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250395060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250402947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250406691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250447514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250447906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250449212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250450576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250465768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250468157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250468165
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250468281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250471239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250474770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250516988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250517245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250518930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250526649
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.show.outline",1332250526809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250532591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250536449
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.show.outline",1332250536877
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250541061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250552662
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.show.outline",1332250552767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250563123
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332250568275
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1332250573898
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1332250635619
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1332250637728
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332250639982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332254025536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332254425454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332254885248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332254885689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332254887952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332254899535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332254903411
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332254903967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332254906979
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332254909721
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332254912678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332254916241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332254931867
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332254933260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.linkWithEditor",1332254933262
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332254941664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.exit",1332254959597
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1332254962690
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1332254962718
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1332254962764
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1332254962792
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1332254962801
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1332254962821
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1332254962821
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1332254962821
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1332254963072
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1332254963073
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1332254963073
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1332254963073
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1332254963073
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1332254963124
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1332254963124
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1332254963124
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1332254963332
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1332254963332
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1332254965361
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1332254965362
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1332254965369
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1332254965369
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1332254965369
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1332254965371
stopped,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1332254965371
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1332254965400
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1332254965400
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1332254965414
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1332254965432
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1332254965433
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1332254965998
stopped,bundle,org.eclipse.wb.swing.databinding,1.1.0.r37x201109091143,"org.eclipse.wb.swing.databinding",1332254966029
stopped,bundle,org.eclipse.wb.core.databinding,1.1.0.r37x201109091012,"org.eclipse.wb.core.databinding",1332254966029
